event_id,name,status,time,yes_rsvp_count,group_urlname
242432978,Trek to Kalsubai Peak Highest Peak of Maharashtra on 23rd 24th September 2017,past,2017-09-23 17:30:00,3,Pune-Weekend-Events
243296097,Kaas Plateau Thoseghar Waterfall 23rd 24th September 2017,past,2017-09-23 17:30:00,4,Pune-Weekend-Events
242432932,Trek to Andharban on 23rd 24th September 2017,past,2017-09-23 18:00:00,3,Pune-Weekend-Events
242845753,Trek to Lohagad Fort on 30th September 2017,past,2017-09-30 02:45:00,11,Pune-Weekend-Events
243455495,Lonavala Camping - Pavna Dam Camping 30th 1st October 2017,past,2017-09-30 08:45:00,1,Pune-Weekend-Events
242432712,Overnight Trek to Rajmachi and Kondane Caves on 30th 1st October 2017,past,2017-09-30 11:45:00,6,Pune-Weekend-Events
242432920,Trek to Andharban on 30th 1st October 2017,past,2017-09-30 18:00:00,4,Pune-Weekend-Events
243675889,Lonavala Camping - Pavna Dam Camping 7th 8th October 2017,past,2017-10-07 08:45:00,6,Pune-Weekend-Events
243675756,Overnight Trek to Rajmachi and Kondane Caves on 7th 8th October 2017,past,2017-10-07 11:45:00,7,Pune-Weekend-Events
243484672,Kaas Plateau Thoseghar Waterfall 7th 8th October 2017,past,2017-10-07 17:30:00,3,Pune-Weekend-Events
241223326,Trek to Kalsubai Peak Highest Peak of Maharashtra on 7th 8th October 2017,past,2017-10-07 19:45:00,2,Pune-Weekend-Events
244048218,Trek to Lohagad Fort on 14th October 2017,past,2017-10-14 02:45:00,1,Pune-Weekend-Events
244107549,Lonavala Camping - Pavna Dam Camping 14th 15th October 2017,past,2017-10-14 08:45:00,2,Pune-Weekend-Events
244047711,Overnight Trek to Rajmachi and Kondane Caves on 14th 15th October 2017,past,2017-10-14 11:45:00,1,Pune-Weekend-Events
243296196,Kaas Plateau Thoseghar Waterfall 14th 15th October 2017,past,2017-10-14 17:30:00,9,Pune-Weekend-Events
244047362,Trek to Kalsubai Peak Highest Peak of Maharashtra on 14th 15th October 2017,past,2017-10-14 19:45:00,1,Pune-Weekend-Events
244079611,Trek to Karnala Fort on 15th October 2017,past,2017-10-15 02:00:00,3,Pune-Weekend-Events
244048217,Trek to Lohagad Fort on 21st October 2017,past,2017-10-21 02:45:00,4,Pune-Weekend-Events
244107546,Lonavala Camping - Pavna Dam Camping 21st 22nd October 2017,past,2017-10-21 08:45:00,2,Pune-Weekend-Events
244047705,Overnight Trek to Rajmachi and Kondane Caves on 21st 22nd October 2017,past,2017-10-21 11:45:00,1,Pune-Weekend-Events
244048551,Kaas Plateau Thoseghar Waterfall 21st 22nd October 2017,past,2017-10-21 17:30:00,1,Pune-Weekend-Events
244047380,Trek to Kalsubai Peak Highest Peak of Maharashtra on 21st 22nd October 2017,past,2017-10-21 19:45:00,1,Pune-Weekend-Events
244077123,Trek to Devkund Waterfall on 22nd October 2017,past,2017-10-22 00:30:00,1,Pune-Weekend-Events
244107849,Trek to Karnala Fort on 22nd October 2017,past,2017-10-22 02:00:00,1,Pune-Weekend-Events
244107544,Lonavala Camping - Pavna Dam Camping 28th 29th October 2017,past,2017-10-28 08:45:00,2,Pune-Weekend-Events
244047709,Overnight Trek to Rajmachi and Kondane Caves on 28th 29th October 2017,past,2017-10-28 11:45:00,1,Pune-Weekend-Events
244047376,Trek to Kalsubai Peak Highest Peak of Maharashtra on 28th 29th October 2017,past,2017-10-28 19:45:00,1,Pune-Weekend-Events
244108300,Trek to Devkund Waterfall on 29th October 2017,past,2017-10-29 02:00:00,4,Pune-Weekend-Events
244303952,Trek to Lohagad Fort on 4th November 2017,past,2017-11-04 02:45:00,1,Pune-Weekend-Events
244305590,Lonavala Camping - Pavna Dam Camping 4th 5th November 2017,past,2017-11-04 08:45:00,1,Pune-Weekend-Events
244304779,Overnight Trek to Rajmachi and Kondane Caves on 4th 5th November 2017,past,2017-11-04 11:45:00,1,Pune-Weekend-Events
244304469,Trek to Kalsubai Peak Highest Peak of Maharashtra on 4th 5th November 2017,past,2017-11-04 19:45:00,2,Pune-Weekend-Events
244303950,Trek to Lohagad Fort on 11th November 2017,past,2017-11-11 02:45:00,3,Pune-Weekend-Events
244895480,Trek to Devkund Waterfall on 12th November 2017,past,2017-11-12 00:30:00,3,Pune-Weekend-Events
244303944,Trek to Lohagad Fort on 18th November 2017,past,2017-11-18 02:45:00,1,Pune-Weekend-Events
244305581,Lonavala Camping - Pavna Dam Camping 18th 19th November 2017,past,2017-11-18 08:45:00,2,Pune-Weekend-Events
244304796,Camping Rajmachi Village on 18th 19th November 2017,past,2017-11-18 11:45:00,3,Pune-Weekend-Events
244304484,Trek to Kalsubai Peak Highest Peak of Maharashtra on 18th 19th November 2017,past,2017-11-18 19:45:00,1,Pune-Weekend-Events
244895585,Trek to Devkund Waterfall on 19th November 2017,past,2017-11-19 00:30:00,2,Pune-Weekend-Events
244303940,Trek to Lohagad Fort on 25th November 2017,past,2017-11-25 02:45:00,3,Pune-Weekend-Events
244305579,Lonavala Camping - Pavna Dam Camping 25th 26th November 2017,past,2017-11-25 08:45:00,2,Pune-Weekend-Events
244304798,Camping Rajmachi Village on 25th 26th November 2017,past,2017-11-25 11:45:00,2,Pune-Weekend-Events
244304487,Trek to Kalsubai Peak Highest Peak of Maharashtra on 25th 26th November 2017,past,2017-11-25 19:45:00,1,Pune-Weekend-Events
244895580,Trek to Devkund Waterfall on 26th November 2017,past,2017-11-26 00:30:00,1,Pune-Weekend-Events
244304470,Trek to Kalsubai Peak Highest Peak of Maharashtra on 2nd 3rd December 2017,past,2017-12-01 19:45:00,2,Pune-Weekend-Events
244958938,Sandhan Valley Trek and Camping on 2nd 3rd December 2017,past,2017-12-01 20:00:00,1,Pune-Weekend-Events
244305588,Lonavala Camping - Pavna Dam Camping 2nd 3rd December 2017,past,2017-12-02 08:45:00,5,Pune-Weekend-Events
245460025,Kashid Beach Camping on 2nd 3rd December 2017,past,2017-12-02 09:30:00,2,Pune-Weekend-Events
244304780,Camping Rajmachi Village on 2nd 3rd December 2017,past,2017-12-02 11:45:00,1,Pune-Weekend-Events
245464953,Trek to Devkund Waterfall on 3rd December 2017,past,2017-12-03 00:30:00,1,Pune-Weekend-Events
244960207,Sandhan Valley Trek and Camping on 9th 10th December 2017,past,2017-12-08 20:00:00,2,Pune-Weekend-Events
245691402,Trek to Lohagad Fort on 9th December 2017,past,2017-12-09 02:55:00,2,Pune-Weekend-Events
245691161,Overnight Camping at Bhandardara 9th 10th December 2017,past,2017-12-09 07:00:00,1,Pune-Weekend-Events
245073104,Lonavala Camping - Pavna Dam Camping 9th 10th December 2017,past,2017-12-09 08:45:00,1,Pune-Weekend-Events
245460051,Kashid Beach Camping on 9th 10th December 2017,past,2017-12-09 09:30:00,1,Pune-Weekend-Events
245660791,Revdanda Beach Camping on 9th 10th December 2017,past,2017-12-09 10:30:00,1,Pune-Weekend-Events
245665306,Devkund Camping & Trek on 9th 10th December 2017,past,2017-12-09 11:00:00,2,Pune-Weekend-Events
245074103,Camping Rajmachi Village on 9th 10th December 2017,past,2017-12-09 11:45:00,1,Pune-Weekend-Events
245636541,Night Trek to Prabalgad and Camping 9th 10th December 2017,past,2017-12-09 12:30:00,2,Pune-Weekend-Events
245073678,Trek to Kalsubai Peak Highest Peak of Maharashtra on  9th 10th December 2017,past,2017-12-09 19:45:00,2,Pune-Weekend-Events
245464982,Trek to Devkund Waterfall on 10th December 2017,past,2017-12-10 00:30:00,4,Pune-Weekend-Events
244960215,Sandhan Valley Trek and Camping on 16th 17th December 2017,past,2017-12-15 20:00:00,2,Pune-Weekend-Events
245691403,Trek to Lohagad Fort on 16th December 2017 ,past,2017-12-16 02:55:00,3,Pune-Weekend-Events
245691190,Overnight Camping at Bhandardara 16th 17th December 2017,past,2017-12-16 07:00:00,1,Pune-Weekend-Events
245073084,Lonavala Camping - Pavna Dam Camping 16th 17th December 2017,past,2017-12-16 08:45:00,1,Pune-Weekend-Events
245460064,Kashid Beach Camping on 16th 17th December 2017 ,past,2017-12-16 09:30:00,1,Pune-Weekend-Events
245660804,Revdanda Beach Camping on 16th 17th December 2017,past,2017-12-16 10:30:00,1,Pune-Weekend-Events
245665370,Devkund Camping & Trek on 16th 17th December 2017,past,2017-12-16 11:00:00,1,Pune-Weekend-Events
245074163,Camping Rajmachi Village on 16th 17th December 2017,past,2017-12-16 11:45:00,3,Pune-Weekend-Events
245636568,Night Trek to Prabalgad and Camping 16th 17th December 2017,past,2017-12-16 12:30:00,1,Pune-Weekend-Events
245073675,Trek to Kalsubai Peak Highest Peak of Maharashtra on 16th 17th December 2017,past,2017-12-16 19:45:00,2,Pune-Weekend-Events
245464992,Trek to Devkund Waterfall on 17th December 2017 ,past,2017-12-17 00:30:00,1,Pune-Weekend-Events
244960220,Sandhan Valley Trek and Camping on 23rd 24th December 2017,past,2017-12-22 20:00:00,8,Pune-Weekend-Events
245965342,Camping at Bhira Dam near Devkund Waterfall on 23rd 24th December 2017,past,2017-12-22 22:30:00,2,Pune-Weekend-Events
245691404,Trek to Lohagad Fort on 23rd December 2017 ,past,2017-12-23 02:55:00,9,Pune-Weekend-Events
246007027,Overnight Camping at Bhandardara on 23rd 24th December 2017,past,2017-12-23 06:00:00,1,Pune-Weekend-Events
245462876,Lonavala Camping - Pavna Dam Camping 23rd 24th December 2017,past,2017-12-23 08:45:00,4,Pune-Weekend-Events
245460069,Kashid Beach Camping on 23rd 24th December 2017,past,2017-12-23 09:30:00,1,Pune-Weekend-Events
245660805,Revdanda Beach Camping on 23rd 24th December 2017,past,2017-12-23 10:30:00,1,Pune-Weekend-Events
245665371,Devkund Camping & Trek on 23rd 24th December 2017,past,2017-12-23 11:00:00,1,Pune-Weekend-Events
245462741,Camping Rajmachi Village on 23rd 24th December 2017,past,2017-12-23 11:50:00,1,Pune-Weekend-Events
245636567,Night Trek to Prabalgad and Camping 23rd 24th December 2017,past,2017-12-23 12:30:00,13,Pune-Weekend-Events
245073657,Trek to Kalsubai Peak Highest Peak of Maharashtra on  23rd 24th December 2017,past,2017-12-23 19:45:00,2,Pune-Weekend-Events
245465011,Trek to Devkund Waterfall on 24th December 2017,past,2017-12-24 00:30:00,1,Pune-Weekend-Events
245850632,Hanging Tents at Bhandardara on 27th 28th December 2017,past,2017-12-27 02:10:00,1,Pune-Weekend-Events
245850711,Hanging Tents at Bhandardara on 28th 29th December 2017,past,2017-12-28 02:10:00,1,Pune-Weekend-Events
245850712,Hanging Tents at Bhandardara on 29th 30th December 2017,past,2017-12-29 02:10:00,1,Pune-Weekend-Events
244960228,Sandhan Valley Trek and Camping on 30th 31st December 2017,past,2017-12-29 20:00:00,1,Pune-Weekend-Events
245850714,Hanging Tents at Bhandardara on 30th 31st December 2017,past,2017-12-30 02:10:00,3,Pune-Weekend-Events
245691407,Trek to Lohagad Fort on 30th December 2017,past,2017-12-30 02:55:00,2,Pune-Weekend-Events
246062606,Camping Rajmachi Village on 30th 31st December 2017,past,2017-12-30 11:50:00,2,Pune-Weekend-Events
246062602,Trek to Kalsubai Peak Highest Peak of Maharashtra on 30th 31st December 2017,past,2017-12-30 19:45:00,1,Pune-Weekend-Events
245465022,Trek to Devkund Waterfall on 31st December 2017,past,2017-12-31 00:30:00,6,Pune-Weekend-Events
245850715,Hanging Tents at Bhandardara on 31st 1st January 2018,past,2017-12-31 02:10:00,1,Pune-Weekend-Events
245965351,Camping at Bhira Dam near Devkund Waterfall on 31st 1st January 2018,past,2017-12-31 03:30:00,2,Pune-Weekend-Events
246007028,Overnight Camping at Bhandardara on 31st 1st December 2018,past,2017-12-31 06:00:00,1,Pune-Weekend-Events
245462914,Lonavala Camping - Pavna Dam Camping 31st 1st January 2018,past,2017-12-31 08:45:00,2,Pune-Weekend-Events
245660806,Revdanda Beach Camping on 31st 1st January 2018,past,2017-12-31 10:30:00,8,Pune-Weekend-Events
245665372,Devkund Camping & Trek on 31st 1st January 2018,past,2017-12-31 11:00:00,2,Pune-Weekend-Events
245462753,Camping Rajmachi Village on 31st 1st January 2018,past,2017-12-31 11:50:00,1,Pune-Weekend-Events
245073690,Trek to Kalsubai Peak Highest Peak of Maharashtra on 31st 1st January 2018,past,2017-12-31 19:45:00,2,Pune-Weekend-Events
246264588,Sandhan Valley Trek and Camping on 6th 7th January 2018,past,2018-01-05 20:00:00,2,Pune-Weekend-Events
246440308,Overnight Camping at Bhandardara 6th 7th January 2018,past,2018-01-06 07:15:00,1,Pune-Weekend-Events
246437909,Lonavala Camping - Pavna Dam Camping 6th 7th January 2018,past,2018-01-06 08:55:00,1,Pune-Weekend-Events
246437996,Lonavala Camping - Pavna Dam Camping 6th 7th January 2018,past,2018-01-06 08:55:00,1,Pune-Weekend-Events
246438970,Devkund Camping & Trek on 6th 7th January 2018,past,2018-01-06 11:00:00,1,Pune-Weekend-Events
246264472,Camping Rajmachi Village on 6th 7th January 2018,past,2018-01-06 11:50:00,7,Pune-Weekend-Events
246263932,Trek to Kalsubai Peak Highest Peak of Maharashtra on 6th 7th January 2018,past,2018-01-06 19:50:00,1,Pune-Weekend-Events
246264589,Sandhan Valley Trek and Camping on 13th 14th January 2018,past,2018-01-12 20:00:00,3,Pune-Weekend-Events
246440332,Overnight Camping at Bhandardara 13th 14th January 2018,past,2018-01-13 07:15:00,2,Pune-Weekend-Events
246437910,Lonavala Camping - Pavna Dam Camping 13th 14th January 2018,past,2018-01-13 08:55:00,5,Pune-Weekend-Events
246438005,Lonavala Camping - Pavna Dam Camping 13th 14th January 2018,past,2018-01-13 08:55:00,1,Pune-Weekend-Events
246438978,Devkund Camping & Trek on 13th 14th January 2018 ,past,2018-01-13 11:00:00,1,Pune-Weekend-Events
246264473,Camping Rajmachi Village on 13th 14th January 2018,past,2018-01-13 11:50:00,2,Pune-Weekend-Events
246263933,Trek to Kalsubai Peak Highest Peak of Maharashtra on 13th 14th January 2018,past,2018-01-13 19:50:00,3,Pune-Weekend-Events
246264590,Sandhan Valley Trek and Camping on 20th 21st January 2018,past,2018-01-19 20:00:00,1,Pune-Weekend-Events
246440338,Overnight Camping at Bhandardara 20th 21st January 2018,past,2018-01-20 07:15:00,3,Pune-Weekend-Events
246437912,Camping Lonavala on 20th 21st January 2018,past,2018-01-20 08:55:00,1,Pune-Weekend-Events
246438017,Camping Lonavala on 20th 21st January 2018,past,2018-01-20 08:55:00,1,Pune-Weekend-Events
246438986,Devkund Camping & Trek on 20th 21st January 2018,past,2018-01-20 11:00:00,3,Pune-Weekend-Events
246264475,Camping Rajmachi Village on 20th 21st January 2018,past,2018-01-20 11:50:00,2,Pune-Weekend-Events
246263934,Trek to Kalsubai Peak Highest Peak of Maharashtra on 20th 21st January 2018,past,2018-01-20 19:50:00,1,Pune-Weekend-Events
246926756,Konkan – Sindhudurg – Scuba Diving Tour 26th 28th January 2018,past,2018-01-25 17:30:00,4,Pune-Weekend-Events
235323932,Nature Photgraphy @ Pashan Lake,past,2017-01-22 02:30:00,24,pixean-pune
237195346,Landscape and Nature Photgraphy at Sinhagad Fort,past,2017-02-04 01:30:00,13,pixean-pune
237695145,Mumbai- City Escape,past,2017-02-18 03:00:00,2,pixean-pune
235324118,Architectural Photography @ Aga Khan Palace,past,2017-02-26 03:30:00,20,pixean-pune
235324241,Architectural Photography @ Shaniwar Wada,past,2017-03-26 02:30:00,29,pixean-pune
238749153,Basic Photography Workshop,past,2017-04-02 03:30:00,9,pixean-pune
238926694,Street Photography @Mandai Market,past,2017-04-09 02:00:00,5,pixean-pune
239034500,Retouch and Process Your Images with Lightroom,past,2017-04-09 05:00:00,4,pixean-pune
239355206,Digtial Darkroom Workshop,past,2017-04-29 06:30:00,5,pixean-pune
239852610,Street Photography,past,2017-05-14 11:30:00,7,pixean-pune
239868377,Advanced Landscape Photography,past,2017-05-20 01:30:00,3,pixean-pune
239868585,Advanced Landscape Photography,past,2017-06-10 01:30:00,10,pixean-pune
239868280,Architectural Photography,past,2017-06-24 03:30:00,18,pixean-pune
241145800,Webinar - Lightroom Editing,past,2017-06-30 13:30:00,3,pixean-pune
240959261,Macro Photography Walk,past,2017-07-01 01:30:00,6,pixean-pune
241263875,Webinar - Lightroom Editing,past,2017-07-05 14:30:00,3,pixean-pune
240959539,Street | Candid Photography,past,2017-07-08 02:00:00,9,pixean-pune
241451956,Webinar on Lightroom - Retouch Your Images,past,2017-07-15 06:30:00,11,pixean-pune
242027196,Nature & Macro Photography Pune,past,2017-08-05 04:00:00,4,pixean-pune
242027482,Street | Candid Photography,past,2017-08-19 02:30:00,21,pixean-pune
246438269,Street Stories Photography Contest.,past,2018-01-03 07:30:00,2,pixean-pune
246436959,Life in Nature Photo Contest,past,2018-01-03 13:30:00,2,pixean-pune
246397521,Architectural Photography Walk @Alandi,past,2018-01-07 03:00:00,3,pixean-pune
246439045,Macro Photography Contest.,past,2018-01-17 08:30:00,5,pixean-pune
246827214,Learn the streets. Shoot the streets. Live the streets.,past,2018-01-21 02:45:00,4,pixean-pune
247077335,Retouch your Images using Lightroom,past,2018-02-03 11:00:00,5,pixean-pune
247306068,Steel Wool Photography,past,2018-02-04 13:00:00,7,pixean-pune
246828501,Capturing the products in your camera,past,2018-02-11 06:30:00,12,pixean-pune
247115208,Outdoor Fashion Photography Workshop,past,2018-02-24 03:00:00,12,pixean-pune
247117542,Fashion Photography with Tube Stories,past,2018-02-25 12:00:00,5,pixean-pune
248124051,Tube Painting Workshop,past,2018-03-04 13:00:00,5,pixean-pune
248125343,Basic Photography Workshop,past,2018-03-10 03:30:00,8,pixean-pune
247341881,Capturing tiny world at night,past,2018-03-17 15:30:00,7,pixean-pune
247980622,Advanced outdoor portraits and tube painting photography,past,2018-03-24 09:30:00,2,pixean-pune
248796951,Velas- Where the Life Begins! Get Ready to Witness the Wonderful Life of Turtles,past,2018-03-30 14:00:00,4,pixean-pune
248426363,Photograph Abstract in nature,past,2018-04-15 03:00:00,12,pixean-pune
237360687,Oracle Tech Day - 11th Feb,past,2017-02-11 03:30:00,25,All-India-Oracle-Users-Group-Pune-Chapter
240077756,OTNYathra 2017 Pune,past,2017-06-18 03:30:00,24,All-India-Oracle-Users-Group-Pune-Chapter
241997013,Cloud day,past,2017-07-29 03:30:00,11,All-India-Oracle-Users-Group-Pune-Chapter
244997319,Sangam17 - Largest Independent Oracle Users Group Conference in India,past,2017-12-08 01:30:00,8,All-India-Oracle-Users-Group-Pune-Chapter
247017351,AIOUG Pune - Performance Tuning Meetup - February 2018,past,2018-02-03 03:30:00,33,All-India-Oracle-Users-Group-Pune-Chapter
248289964,Oracle 12c New Features,past,2018-03-10 03:30:00,16,All-India-Oracle-Users-Group-Pune-Chapter
fxmxtnywmbjc,"Pub Quiz at Effingut Brewerkz, Koregaon Park",past,2017-09-26 15:30:00,1,Pub-Quizzes-in-Pune
zwmxtnywmbjc,"Pub Quiz at Effingut Brewerkz, Kharadi",past,2017-09-26 15:30:00,1,Pub-Quizzes-in-Pune
vlnxtnywmblc,Pub Quiz at Krusty's Kharadi,past,2017-09-28 15:30:00,1,Pub-Quizzes-in-Pune
zwmxtnywnbfb,"Pub Quiz at Effingut Brewerkz, Kharadi",past,2017-10-03 15:30:00,3,Pub-Quizzes-in-Pune
fxmxtnywnbfb,"Pub Quiz at Effingut Brewerkz, Koregaon Park",past,2017-10-03 15:30:00,2,Pub-Quizzes-in-Pune
vlnxtnywnbhb,Pub Quiz at Krusty's Kharadi,past,2017-10-05 15:30:00,1,Pub-Quizzes-in-Pune
fxmxtnywnbnb,Pub Quiz at Effingut Brewerkz,past,2017-10-10 15:30:00,1,Pub-Quizzes-in-Pune
fxmxtnywnbwb,Pub Quiz at Effingut Brewerkz,past,2017-10-17 15:30:00,3,Pub-Quizzes-in-Pune
fxmxtnywnbgc,Pub Quiz at Effingut Brewerkz,past,2017-10-24 15:30:00,1,Pub-Quizzes-in-Pune
fxmxtnywpbkb,Pub Quiz at Effingut Brewerkz,past,2017-11-07 15:30:00,4,Pub-Quizzes-in-Pune
fxmxtnywpbsb,Pub Quiz at Effingut Brewerkz,past,2017-11-14 15:30:00,4,Pub-Quizzes-in-Pune
fxmxtnywpbcc,Pub Quiz at Effingut Brewerkz,past,2017-11-21 15:30:00,2,Pub-Quizzes-in-Pune
fxmxtnywpblc,Pub Quiz at Effingut Brewerkz,past,2017-11-28 15:30:00,4,Pub-Quizzes-in-Pune
fxmxtnywqbhb,Pub Quiz at Effingut Brewerkz,past,2017-12-05 15:30:00,7,Pub-Quizzes-in-Pune
tdpzbpywqbkb,Pub Quiz at #Adda,past,2017-12-07 15:30:00,2,Pub-Quizzes-in-Pune
ddpzbpywqbqb,Pub Quiz at Sassy Spoon,past,2017-12-12 15:00:00,1,Pub-Quizzes-in-Pune
fxmxtnywqbqb,Pub Quiz at Effingut Brewerkz,past,2017-12-12 15:30:00,1,Pub-Quizzes-in-Pune
tdpzbpywqbsb,Pub Quiz at #Adda,past,2017-12-14 15:30:00,6,Pub-Quizzes-in-Pune
ddpzbpywqbzb,Pub Quiz at Sassy Spoon,past,2017-12-19 15:00:00,1,Pub-Quizzes-in-Pune
fxmxtnywqbzb,Pub Quiz at Effingut Brewerkz,past,2017-12-19 15:30:00,3,Pub-Quizzes-in-Pune
tdpzbpywqbcc,Pub Quiz at #Adda,past,2017-12-21 15:30:00,4,Pub-Quizzes-in-Pune
ddpzbpywqbjc,Pub Quiz at Sassy Spoon,past,2017-12-26 15:00:00,8,Pub-Quizzes-in-Pune
fxmxtnywqbjc,Pub Quiz at Effingut Brewerkz,past,2017-12-26 15:30:00,2,Pub-Quizzes-in-Pune
tdpzbpywqblc,Pub Quiz at #Adda,past,2017-12-28 15:30:00,1,Pub-Quizzes-in-Pune
tdpzbpyxcbgb,Pub Quiz at #Adda,past,2018-01-04 15:30:00,1,Pub-Quizzes-in-Pune
ddpzbpyxcbmb,Pub Quiz at Sassy Spoon,past,2018-01-09 15:00:00,5,Pub-Quizzes-in-Pune
fxmxtnyxcbmb,Pub Quiz at Effingut Brewerkz,past,2018-01-09 15:30:00,1,Pub-Quizzes-in-Pune
tdpzbpyxcbpb,Pub Quiz at #Adda,past,2018-01-11 15:30:00,3,Pub-Quizzes-in-Pune
ddpzbpyxcbvb,Pub Quiz at Sassy Spoon,past,2018-01-16 15:00:00,4,Pub-Quizzes-in-Pune
fxmxtnyxcbvb,Pub Quiz at Effingut Brewerkz,past,2018-01-16 15:30:00,1,Pub-Quizzes-in-Pune
tdpzbpyxcbxb,Pub Quiz at #Adda,past,2018-01-18 15:30:00,2,Pub-Quizzes-in-Pune
ddpzbpyxcbfc,Pub Quiz at Sassy Spoon,past,2018-01-23 15:00:00,1,Pub-Quizzes-in-Pune
fxmxtnyxcbfc,Pub Quiz at Effingut Brewerkz,past,2018-01-23 15:30:00,1,Pub-Quizzes-in-Pune
tdpzbpyxcbhc,Pub Quiz at #Adda,past,2018-01-25 15:30:00,7,Pub-Quizzes-in-Pune
ddpzbpyxcbnc,Pub Quiz at Sassy Spoon,past,2018-01-30 15:00:00,2,Pub-Quizzes-in-Pune
fxmxtnyxcbnc,Pub Quiz at Effingut Brewerkz,past,2018-01-30 15:30:00,1,Pub-Quizzes-in-Pune
tdpzbpyxdbcb,Pub Quiz at #Adda,past,2018-02-01 15:30:00,3,Pub-Quizzes-in-Pune
ddpzbpyxdbjb,Pub Quiz at Sassy Spoon,past,2018-02-06 15:00:00,1,Pub-Quizzes-in-Pune
fxmxtnyxdbjb,Pub Quiz at Effingut Brewerkz,past,2018-02-06 15:30:00,4,Pub-Quizzes-in-Pune
tdpzbpyxdblb,Pub Quiz at #Adda,past,2018-02-08 15:30:00,5,Pub-Quizzes-in-Pune
ddpzbpyxdbrb,Pub Quiz at Sassy Spoon,past,2018-02-13 15:00:00,1,Pub-Quizzes-in-Pune
fxmxtnyxdbrb,Pub Quiz at Effingut Brewerkz,past,2018-02-13 15:30:00,1,Pub-Quizzes-in-Pune
tdpzbpyxdbtb,Pub Quiz at #Adda,past,2018-02-15 15:30:00,2,Pub-Quizzes-in-Pune
ddpzbpyxdbbc,Pub Quiz at Sassy Spoon,past,2018-02-20 15:00:00,1,Pub-Quizzes-in-Pune
fxmxtnyxdbbc,Pub Quiz at Effingut Brewerkz,past,2018-02-20 15:30:00,6,Pub-Quizzes-in-Pune
tdpzbpyxdbdc,Pub Quiz at #Adda,past,2018-02-22 15:30:00,4,Pub-Quizzes-in-Pune
ddpzbpyxdbkc,Pub Quiz at Sassy Spoon,past,2018-02-27 15:00:00,2,Pub-Quizzes-in-Pune
fxmxtnyxdbkc,Pub Quiz at Effingut Brewerkz,past,2018-02-27 15:30:00,7,Pub-Quizzes-in-Pune
tdpzbpyxfbcb,Pub Quiz at #Adda,past,2018-03-01 15:30:00,2,Pub-Quizzes-in-Pune
ddpzbpyxfbjb,Pub Quiz at Sassy Spoon,past,2018-03-06 15:00:00,4,Pub-Quizzes-in-Pune
fxmxtnyxfbjb,Pub Quiz at Effingut Brewerkz,past,2018-03-06 15:30:00,1,Pub-Quizzes-in-Pune
tdpzbpyxfblb,Pub Quiz at #Adda,past,2018-03-08 15:30:00,1,Pub-Quizzes-in-Pune
ddpzbpyxfbrb,Pub Quiz at Sassy Spoon,past,2018-03-13 15:00:00,2,Pub-Quizzes-in-Pune
fxmxtnyxfbrb,Pub Quiz at Effingut Brewerkz,past,2018-03-13 15:30:00,6,Pub-Quizzes-in-Pune
tdpzbpyxfbtb,Pub Quiz at #Adda,past,2018-03-15 15:30:00,2,Pub-Quizzes-in-Pune
ddpzbpyxfbbc,Pub Quiz at Sassy Spoon,past,2018-03-20 15:00:00,3,Pub-Quizzes-in-Pune
fxmxtnyxfbbc,Pub Quiz at Effingut Brewerkz,past,2018-03-20 15:30:00,1,Pub-Quizzes-in-Pune
tdpzbpyxfbdc,Pub Quiz at #Adda,past,2018-03-22 15:30:00,1,Pub-Quizzes-in-Pune
ddpzbpyxfbkc,Pub Quiz at Sassy Spoon,past,2018-03-27 15:00:00,3,Pub-Quizzes-in-Pune
fxmxtnyxfbkc,Pub Quiz at Effingut Brewerkz,past,2018-03-27 15:30:00,2,Pub-Quizzes-in-Pune
tdpzbpyxfbmc,Pub Quiz at #Adda,past,2018-03-29 15:30:00,1,Pub-Quizzes-in-Pune
fxmxtnyxgbfb,Pub Quiz at Effingut Brewerkz,past,2018-04-03 15:30:00,4,Pub-Quizzes-in-Pune
tdpzbpyxgbhb,Pub Quiz at #Adda,past,2018-04-05 15:30:00,3,Pub-Quizzes-in-Pune
fxmxtnyxgbnb,Pub Quiz at Effingut Brewerkz,past,2018-04-10 15:30:00,4,Pub-Quizzes-in-Pune
tdpzbpyxgbqb,Pub Quiz at #Adda,past,2018-04-12 15:30:00,1,Pub-Quizzes-in-Pune
fxmxtnyxgbwb,Pub Quiz at Effingut Brewerkz,past,2018-04-17 15:30:00,5,Pub-Quizzes-in-Pune
tdpzbpyxgbzb,Pub Quiz at #Adda,past,2018-04-19 15:30:00,1,Pub-Quizzes-in-Pune
fxmxtnyxgbgc,Pub Quiz at Effingut Brewerkz,past,2018-04-24 15:30:00,4,Pub-Quizzes-in-Pune
tdpzbpyxgbjc,Pub Quiz at #Adda,past,2018-04-26 15:30:00,6,Pub-Quizzes-in-Pune
236454272,Social Media to unlock the future of business,past,2017-02-07 12:30:00,12,Social-Media-Marketing-Users
238018976,Social Media Far-Reaching Full Day Workshop,past,2017-04-14 04:00:00,7,Social-Media-Marketing-Users
239976602,Effective Social Media Marketing Training at Sangli,past,2017-06-03 10:15:00,3,Social-Media-Marketing-Users
241038926,Online Offline Image Building,past,2017-07-29 02:00:00,16,Social-Media-Marketing-Users
244707416,Social Media for your Business,past,2017-11-05 06:30:00,11,Social-Media-Marketing-Users
